row_id,x,y
74.0,14.149654388427734,25.587949752807617
75.0,14.345454216003418,25.446304321289062
76.0,13.549514770507812,25.92998695373535
77.0,13.782190322875977,25.307802200317383
78.0,14.33545207977295,25.145143508911133
79.0,13.626059532165527,25.252609252929688
80.0,13.756189346313477,25.854515075683594
81.0,14.42341423034668,26.092201232910156
82.0,13.806795120239258,27.269515991210938
83.0,12.18197250366211,27.52434730529785
84.0,13.64118480682373,27.426250457763672
85.0,14.485922813415527,26.39776611328125
86.0,15.60114860534668,25.674381256103516
87.0,15.940410614013672,25.77654266357422
88.0,15.655313491821289,25.582523345947266
89.0,15.224461555480957,25.830453872680664
90.0,14.988547325134277,25.839385986328125
91.0,14.949542045593262,25.401615142822266
92.0,15.047226905822754,25.09592056274414
93.0,15.154727935791016,25.408946990966797
94.0,15.144415855407715,25.55077362060547
95.0,15.13643741607666,25.355173110961914
96.0,15.084456443786621,25.172666549682617
97.0,15.284189224243164,25.645631790161133
98.0,15.246819496154785,25.297443389892578
99.0,15.496005058288574,24.838285446166992
100.0,15.93691349029541,25.109783172607422
101.0,15.741715431213379,25.421371459960938
102.0,15.547821044921875,25.243330001831055
103.0,15.625821113586426,25.119529724121094
104.0,15.604774475097656,25.622272491455078
105.0,15.569074630737305,25.84218978881836
106.0,16.348535537719727,25.33565330505371
107.0,17.898391723632812,25.16250228881836
108.0,22.46508026123047,25.731773376464844
109.0,25.23900604248047,24.16207504272461
110.0,26.51122283935547,23.417299270629883
111.0,29.522403717041016,23.574541091918945
112.0,31.206857681274414,23.655818939208984
113.0,32.69634246826172,23.448305130004883
114.0,34.332237243652344,23.759098052978516
115.0,37.10197830200195,23.53001594543457
116.0,38.62656784057617,23.553773880004883
117.0,41.1269416809082,24.83157730102539
118.0,41.72980499267578,24.904613494873047
119.0,42.963226318359375,25.09393310546875
120.0,44.15777587890625,25.47742462158203
121.0,45.738365173339844,26.007966995239258
122.0,46.72496795654297,26.307300567626953
123.0,47.28264617919922,26.416288375854492
124.0,47.82087707519531,26.438512802124023
125.0,48.91706466674805,26.61435317993164
126.0,49.78590393066406,26.742366790771484
127.0,50.628501892089844,26.786182403564453
128.0,51.25515365600586,26.932676315307617
129.0,51.55986785888672,27.11749267578125
130.0,52.115257263183594,27.248735427856445
131.0,52.22421646118164,27.10126304626465
132.0,52.42478942871094,27.194671630859375
133.0,52.71100616455078,27.28790283203125
134.0,52.920310974121094,27.19649887084961
135.0,52.97793960571289,27.120086669921875
136.0,53.05278778076172,27.021717071533203
137.0,53.24081039428711,27.03277587890625
138.0,53.2234001159668,26.646846771240234
139.0,52.99549102783203,26.718387603759766
140.0,52.99003219604492,26.843948364257812
141.0,52.789772033691406,26.987001419067383
142.0,52.7154541015625,26.685667037963867
143.0,52.58056640625,26.676307678222656
144.0,52.387901306152344,26.917396545410156
145.0,52.359657287597656,27.117048263549805
146.0,52.543556213378906,27.361692428588867
147.0,52.50969314575195,27.411876678466797
148.0,52.435157775878906,27.50298309326172
149.0,52.49005126953125,27.585533142089844
150.0,52.21355438232422,27.514324188232422
151.0,52.26782989501953,27.584129333496094
152.0,52.25572967529297,27.50400733947754
153.0,52.28971862792969,27.529407501220703
154.0,52.17485427856445,27.470684051513672
155.0,51.970794677734375,27.299407958984375
156.0,51.8623161315918,27.44487762451172
157.0,52.11619567871094,27.471771240234375
158.0,52.104679107666016,27.613075256347656
159.0,52.12883377075195,27.557056427001953
160.0,52.12958526611328,27.265247344970703
161.0,51.970977783203125,26.875499725341797
162.0,51.96055603027344,26.898035049438477
163.0,52.0463752746582,26.929969787597656
164.0,52.358245849609375,27.061019897460938
165.0,51.834495544433594,27.220808029174805
166.0,51.374202728271484,27.312564849853516
167.0,49.13949966430664,27.17020034790039
168.0,45.64680099487305,26.150197982788086
169.0,43.05497741699219,25.786237716674805
170.0,41.22631072998047,25.668819427490234
171.0,38.383079528808594,24.746103286743164
172.0,36.71556091308594,24.154516220092773
173.0,33.83997344970703,24.240652084350586
174.0,31.688385009765625,24.41805076599121
175.0,29.957368850708008,24.673728942871094
176.0,27.752685546875,24.72156524658203
177.0,26.445751190185547,24.4766788482666
178.0,24.308086395263672,24.950284957885742
179.0,23.153894424438477,25.158918380737305
180.0,21.590749740600586,24.837757110595703
181.0,18.929147720336914,24.8399715423584
182.0,18.551830291748047,24.90455436706543
183.0,17.46645736694336,25.281330108642578
184.0,16.56233024597168,25.32925796508789
185.0,15.121280670166016,25.40497589111328
186.0,14.258564949035645,25.28843116760254
187.0,14.310317993164062,25.501489639282227
188.0,13.980813026428223,25.846351623535156
189.0,14.190815925598145,26.002408981323242
190.0,13.996015548706055,26.298160552978516
191.0,13.843463897705078,26.558712005615234
192.0,13.456066131591797,26.85333824157715
193.0,13.170663833618164,26.915422439575195
194.0,12.80027961730957,27.44347381591797
195.0,12.915521621704102,27.77504539489746
196.0,12.980608940124512,27.572452545166016
197.0,13.032434463500977,27.445764541625977
198.0,13.149141311645508,27.39875030517578
199.0,13.120890617370605,27.261363983154297
200.0,13.185176849365234,27.324134826660156
201.0,13.253087997436523,27.371183395385742
202.0,13.399582862854004,27.225879669189453
203.0,13.280750274658203,26.929941177368164
204.0,13.364935874938965,26.694665908813477
205.0,13.434555053710938,26.633342742919922
206.0,13.441482543945312,26.430442810058594
207.0,13.638829231262207,26.254486083984375
208.0,13.798440933227539,26.070701599121094
209.0,13.900678634643555,25.79068374633789
210.0,14.033527374267578,25.88318634033203
211.0,14.163887023925781,26.17807960510254
212.0,14.167490005493164,26.17330551147461
213.0,14.159012794494629,26.175485610961914
214.0,14.345081329345703,26.209293365478516
215.0,14.809595108032227,26.12080192565918
216.0,14.929677963256836,25.987363815307617
217.0,14.528518676757812,26.344480514526367
218.0,15.005799293518066,25.466772079467773
219.0,16.833080291748047,23.84510040283203
220.0,17.1751708984375,22.61458969116211
221.0,18.286773681640625,22.1185302734375
222.0,21.662174224853516,19.328622817993164
223.0,24.4716854095459,18.61528968811035
224.0,26.107479095458984,17.791637420654297
225.0,27.880813598632812,16.742233276367188
226.0,29.1934871673584,16.517412185668945
227.0,30.51456642150879,16.395240783691406
228.0,31.8447208404541,16.089351654052734
229.0,33.797996520996094,16.126081466674805
230.0,35.00123596191406,16.276687622070312
231.0,36.30421447753906,16.082056045532227
232.0,37.60247802734375,16.255386352539062
233.0,38.39695739746094,16.909542083740234
234.0,38.780269622802734,17.183345794677734
235.0,39.15503692626953,17.318885803222656
236.0,39.35609817504883,17.711891174316406
237.0,39.42308807373047,17.84192657470703
238.0,39.520652770996094,17.458606719970703
239.0,39.45180892944336,17.606172561645508
240.0,39.438087463378906,17.505043029785156
241.0,39.144264221191406,16.370847702026367
242.0,38.70522689819336,15.034197807312012
243.0,38.3079719543457,14.042282104492188
244.0,37.304229736328125,13.296032905578613
245.0,36.830745697021484,12.788897514343262
246.0,36.070247650146484,12.524296760559082
247.0,35.67362976074219,12.689770698547363
248.0,35.39663314819336,12.551462173461914
249.0,34.79439163208008,12.221232414245605
250.0,34.647464752197266,12.282878875732422
251.0,34.57011795043945,12.117386817932129
252.0,34.402652740478516,11.982406616210938
253.0,34.129920959472656,11.811912536621094
254.0,33.90860366821289,11.75871753692627
255.0,33.742366790771484,11.590812683105469
256.0,33.504669189453125,11.467013359069824
257.0,33.58218765258789,11.385615348815918
258.0,33.609127044677734,11.382546424865723
259.0,33.669342041015625,11.293383598327637
260.0,33.681060791015625,11.349055290222168
261.0,33.66302490234375,11.353279113769531
262.0,33.836029052734375,11.30754280090332
263.0,33.74324417114258,11.263288497924805
264.0,33.73435974121094,11.171419143676758
265.0,33.98418426513672,11.176386833190918
266.0,34.174774169921875,11.24096965789795
267.0,34.314842224121094,11.397420883178711
268.0,34.833396911621094,11.662322998046875
269.0,34.94136428833008,11.598715782165527
270.0,35.13856506347656,11.604903221130371
271.0,35.08992385864258,11.454885482788086
272.0,34.94019317626953,11.50018310546875
273.0,34.808448791503906,11.6264066696167
274.0,34.63385772705078,11.589393615722656
275.0,34.03691864013672,11.618468284606934
276.0,33.84778594970703,11.767439842224121
277.0,33.9211311340332,11.886946678161621
278.0,33.685630798339844,11.91779613494873
279.0,34.281009674072266,12.299735069274902
280.0,34.49303436279297,12.821712493896484
281.0,34.111854553222656,13.675518989562988
282.0,34.31041717529297,14.730992317199707
283.0,34.680015563964844,15.918903350830078
284.0,35.07069396972656,17.205747604370117
285.0,35.45966720581055,17.357810974121094
286.0,35.914390563964844,18.165380477905273
287.0,35.788883209228516,21.7423095703125
288.0,35.30231475830078,23.748920440673828
289.0,35.46054458618164,25.967130661010742
290.0,34.286643981933594,29.459095001220703
291.0,34.967044830322266,30.235797882080078
292.0,34.91828155517578,30.677135467529297
293.0,34.356529235839844,30.920930862426758
294.0,33.740028381347656,31.693798065185547
295.0,33.18558120727539,33.52072525024414
296.0,32.038692474365234,34.5571403503418
297.0,31.276596069335938,34.17134094238281
298.0,31.619359970092773,32.28311538696289
299.0,31.853511810302734,31.375947952270508
300.0,31.740970611572266,30.515928268432617
301.0,32.2077522277832,29.42225456237793
302.0,33.59832763671875,28.70428466796875
303.0,34.438270568847656,29.201988220214844
304.0,34.64002990722656,29.60028076171875
305.0,34.55044937133789,29.209999084472656
306.0,35.100711822509766,28.750490188598633
307.0,34.9006462097168,29.02159309387207
308.0,34.04887771606445,30.219913482666016
309.0,33.47888946533203,31.102548599243164
310.0,33.66844177246094,31.58812141418457
311.0,33.529518127441406,32.803977966308594
312.0,33.23126220703125,33.96982955932617
313.0,33.24744415283203,35.308387756347656
314.0,34.70478820800781,36.43800735473633
315.0,33.29126739501953,37.49530792236328
316.0,32.74494552612305,37.516761779785156
317.0,31.227664947509766,38.35467529296875
318.0,26.268333435058594,42.88359069824219
319.0,25.154727935791016,43.29195785522461
320.0,25.759063720703125,42.821590423583984
321.0,25.391149520874023,42.81927490234375
322.0,25.78252410888672,43.2703857421875
323.0,24.45418930053711,43.150936126708984
324.0,25.15496253967285,43.175941467285156
325.0,25.427459716796875,44.07285690307617
326.0,26.44403076171875,45.12823486328125
327.0,26.29523468017578,45.16469955444336
328.0,26.257381439208984,45.531288146972656
329.0,24.72589874267578,45.26896286010742
330.0,25.66329574584961,44.478233337402344
331.0,32.92122268676758,38.634857177734375
332.0,32.98039245605469,38.29330062866211
333.0,34.24298095703125,37.71380615234375
334.0,34.109283447265625,37.1166877746582
335.0,33.52994918823242,36.027950286865234
336.0,34.85408401489258,34.4567985534668
337.0,35.8362922668457,34.507877349853516
338.0,35.988033294677734,34.48289108276367
339.0,37.353572845458984,34.07076644897461
340.0,41.84831237792969,33.380027770996094
341.0,41.873252868652344,33.55126953125
342.0,43.383934020996094,35.03047561645508
343.0,43.66355895996094,35.6876335144043
344.0,43.64238739013672,35.447303771972656
345.0,44.08982849121094,34.846954345703125
346.0,43.74869918823242,34.552242279052734
347.0,44.96272277832031,33.33563232421875
348.0,45.44984817504883,31.13034439086914
349.0,46.80017852783203,29.885574340820312
350.0,48.04399108886719,29.54730224609375
351.0,49.10926055908203,28.854883193969727
352.0,49.521034240722656,28.577661514282227
353.0,49.45436477661133,28.179903030395508
354.0,49.57042694091797,27.88543128967285
355.0,49.58616638183594,27.747844696044922
356.0,49.675079345703125,27.554046630859375
357.0,49.33201217651367,27.677963256835938
358.0,49.525001525878906,27.8178768157959
359.0,49.613059997558594,27.84967041015625
360.0,49.41286087036133,28.152889251708984
361.0,49.48402786254883,27.826080322265625
362.0,49.71430969238281,27.026458740234375
363.0,49.963951110839844,26.812406539916992
364.0,50.60874557495117,25.576414108276367
365.0,50.49173355102539,24.271976470947266
366.0,50.64168930053711,23.538223266601562
367.0,50.602149963378906,23.193138122558594
368.0,50.17574691772461,22.825040817260742
369.0,50.43495178222656,22.477182388305664
370.0,50.43284606933594,22.612829208374023
371.0,49.88082504272461,22.57740592956543
372.0,49.813594818115234,22.561054229736328
373.0,50.151588439941406,22.442781448364258
374.0,49.85240173339844,22.555931091308594
375.0,49.89469528198242,22.6871337890625
376.0,50.24459457397461,22.743324279785156
377.0,50.31498718261719,22.758684158325195
378.0,50.34627914428711,22.905563354492188
379.0,50.63441848754883,22.543243408203125
380.0,50.30564880371094,22.72144889831543
381.0,50.279632568359375,22.473308563232422
382.0,50.21747970581055,22.392194747924805
383.0,50.480873107910156,21.690034866333008
384.0,50.3547477722168,21.4278621673584
385.0,48.6186408996582,21.138216018676758
386.0,45.50929260253906,19.315086364746094
387.0,42.45232009887695,18.923416137695312
388.0,41.037841796875,18.486085891723633
389.0,40.691253662109375,18.120887756347656
390.0,39.16743469238281,17.98063850402832
391.0,38.83273696899414,17.73155403137207
392.0,38.83778381347656,17.521934509277344
393.0,38.80012893676758,17.006193161010742
394.0,38.816246032714844,17.023502349853516
395.0,38.78093719482422,16.74346160888672
396.0,38.721778869628906,16.711626052856445
397.0,38.64374542236328,16.682758331298828
398.0,38.57442855834961,16.50163459777832
399.0,38.45714569091797,16.152751922607422
400.0,38.39220428466797,16.091066360473633
401.0,38.37840270996094,15.755775451660156
402.0,38.338809967041016,15.615633010864258
403.0,38.44622039794922,15.49597454071045
404.0,38.6650390625,15.727638244628906
405.0,38.79368209838867,15.496853828430176
406.0,38.89777755737305,15.482074737548828
407.0,38.77510452270508,15.470707893371582
408.0,38.83393096923828,15.201682090759277
409.0,38.80515670776367,15.103202819824219
410.0,38.847957611083984,15.418706893920898
411.0,38.952247619628906,15.743892669677734
412.0,38.994415283203125,15.785772323608398
413.0,38.962257385253906,15.621026039123535
414.0,39.031898498535156,16.146194458007812
415.0,39.141502380371094,16.044418334960938
416.0,39.0955810546875,15.970710754394531
417.0,38.09722137451172,16.218191146850586
418.0,34.637474060058594,17.279808044433594
419.0,31.108814239501953,17.548460006713867
420.0,28.59015655517578,18.07065773010254
421.0,25.281267166137695,18.82384490966797
422.0,23.403270721435547,19.27983283996582
423.0,21.8939208984375,21.14080810546875
424.0,20.842987060546875,22.23302459716797
425.0,18.348752975463867,22.976661682128906
426.0,17.704917907714844,23.163471221923828
427.0,16.229507446289062,23.96969223022461
428.0,15.944008827209473,24.440303802490234
429.0,15.47178840637207,24.74814224243164
430.0,14.89918327331543,25.219865798950195
431.0,14.612548828125,25.39082145690918
432.0,14.306092262268066,25.644134521484375
433.0,14.371374130249023,25.523014068603516
434.0,14.382391929626465,25.637432098388672
435.0,14.059671401977539,25.667272567749023
436.0,13.957386016845703,25.421127319335938
437.0,14.196619033813477,25.369857788085938
438.0,14.086899757385254,25.309602737426758
439.0,14.147171020507812,25.23583984375
440.0,14.024787902832031,25.17399787902832
441.0,14.16043472290039,25.3413028717041
442.0,13.924654960632324,25.24998664855957
443.0,14.218753814697266,25.033222198486328
444.0,14.3027925491333,24.979164123535156
445.0,14.612072944641113,24.805095672607422
446.0,14.477983474731445,24.81644058227539
447.0,14.779476165771484,24.69285774230957
448.0,14.801948547363281,24.849258422851562
449.0,14.823127746582031,24.75922203063965
450.0,14.962549209594727,24.485750198364258
451.0,15.004047393798828,24.317302703857422
452.0,15.115978240966797,24.385047912597656
453.0,15.411282539367676,24.460124969482422
454.0,15.517748832702637,24.809526443481445
455.0,14.739459991455078,25.021583557128906
456.0,14.91108512878418,25.143020629882812
457.0,14.791154861450195,25.505640029907227
458.0,14.157255172729492,25.999109268188477
459.0,13.165899276733398,26.582002639770508
460.0,12.64805793762207,26.081743240356445
461.0,12.424731254577637,26.288665771484375
462.0,12.046567916870117,26.656946182250977
463.0,11.926971435546875,27.11255645751953
464.0,12.36033821105957,27.340158462524414
465.0,12.415140151977539,27.41286849975586
466.0,12.205425262451172,27.489238739013672
467.0,12.08985424041748,27.4675350189209
468.0,11.764171600341797,27.909130096435547
469.0,11.904195785522461,27.87578582763672
470.0,11.669465065002441,27.999975204467773
471.0,11.657208442687988,27.881698608398438
472.0,11.699833869934082,27.94055938720703
473.0,12.115957260131836,28.405508041381836
474.0,12.240324020385742,28.827346801757812
475.0,12.167945861816406,28.640518188476562
476.0,11.964643478393555,28.53487205505371
477.0,12.036001205444336,28.420320510864258
478.0,12.275379180908203,28.50469207763672
479.0,12.324468612670898,28.20543670654297
480.0,12.112600326538086,27.95938491821289
481.0,11.79925537109375,28.030412673950195
482.0,12.228898048400879,27.893123626708984
483.0,11.88044548034668,27.68907928466797
484.0,11.916284561157227,27.696306228637695
485.0,12.197118759155273,28.13882827758789
486.0,12.341399192810059,28.019447326660156
487.0,12.585063934326172,27.978099822998047
488.0,12.81795597076416,27.90630531311035
489.0,13.346638679504395,28.119447708129883
490.0,13.542295455932617,27.739835739135742
491.0,13.932004928588867,28.11857032775879
492.0,14.964155197143555,28.543989181518555
493.0,14.699549674987793,28.86521339416504
494.0,15.345182418823242,28.6523380279541
495.0,15.887762069702148,28.19644546508789
496.0,18.193490982055664,27.725828170776367
497.0,21.319271087646484,27.779512405395508
498.0,22.023561477661133,27.924909591674805
499.0,22.96150016784668,27.50076675415039
500.0,25.178726196289062,27.261709213256836
501.0,27.24848175048828,26.43196678161621
502.0,28.954185485839844,25.732263565063477
503.0,30.46704864501953,25.541410446166992
504.0,31.732465744018555,25.43255043029785
505.0,33.027313232421875,25.483280181884766
506.0,34.60062789916992,25.26022720336914
507.0,35.78034973144531,24.89859390258789
508.0,37.253604888916016,24.625532150268555
509.0,38.136070251464844,24.823163986206055
510.0,38.677066802978516,25.363706588745117
511.0,39.04615783691406,25.492752075195312
512.0,39.14030456542969,25.71554183959961
513.0,39.183876037597656,25.806255340576172
514.0,39.33100891113281,26.008617401123047
515.0,40.71858215332031,26.331403732299805
516.0,40.85468292236328,26.628007888793945
517.0,40.92173767089844,26.72985076904297
518.0,40.960269927978516,26.75480079650879
519.0,40.82401657104492,26.802825927734375
520.0,40.82545852661133,27.011098861694336
521.0,40.78878402709961,27.124338150024414
522.0,41.14645004272461,27.059253692626953
523.0,41.59215545654297,27.13779640197754
524.0,42.20283126831055,27.096670150756836
525.0,42.95116424560547,27.27208709716797
526.0,43.55312728881836,27.539154052734375
527.0,44.061614990234375,27.437732696533203
528.0,44.85213851928711,27.13507080078125
529.0,45.43061065673828,27.187986373901367
530.0,45.40125274658203,27.270612716674805
531.0,45.681861877441406,27.18540382385254
532.0,45.791358947753906,27.01522445678711
533.0,45.74238586425781,27.130250930786133
534.0,45.543052673339844,27.0561580657959
535.0,45.490882873535156,27.060232162475586
536.0,45.664466857910156,26.79824447631836
537.0,45.722564697265625,26.75328254699707
538.0,45.533748626708984,26.830724716186523
539.0,45.40869903564453,27.06180191040039
540.0,45.08116149902344,26.93783950805664
541.0,44.95689010620117,26.931018829345703
542.0,44.72846984863281,27.06064224243164
543.0,44.646934509277344,27.10578155517578
544.0,44.80854034423828,27.134750366210938
545.0,44.59743881225586,27.256832122802734
546.0,44.314632415771484,27.17133331298828
547.0,44.31991195678711,27.213926315307617
548.0,43.80706787109375,27.144790649414062
549.0,43.364051818847656,26.932004928588867
550.0,42.524051666259766,26.805429458618164
551.0,42.03975296020508,26.76703643798828
552.0,41.387901306152344,26.503929138183594
553.0,41.36195755004883,26.52355194091797
554.0,41.64436721801758,26.606592178344727
555.0,41.5328254699707,26.461528778076172
556.0,41.53440856933594,26.287477493286133
557.0,41.487205505371094,26.07344627380371
558.0,41.62857437133789,26.298810958862305
559.0,41.5986328125,26.359067916870117
560.0,41.779476165771484,26.324989318847656
561.0,41.857337951660156,26.27378273010254
562.0,42.498634338378906,26.231454849243164
563.0,41.83116149902344,26.110719680786133
564.0,42.2462158203125,26.165185928344727
565.0,42.43022918701172,26.47793197631836
566.0,42.29179763793945,26.594514846801758
567.0,41.33342742919922,27.135616302490234
568.0,38.3144645690918,26.187728881835938
569.0,37.427947998046875,26.896377563476562
570.0,34.81413269042969,27.60760498046875
571.0,33.17060470581055,28.495059967041016
572.0,32.29906463623047,29.093379974365234
573.0,31.677122116088867,29.950332641601562
574.0,31.17620849609375,30.857402801513672
575.0,31.07355499267578,31.261159896850586
576.0,30.764314651489258,31.414897918701172
577.0,30.881986618041992,31.26663589477539
578.0,30.819305419921875,31.6390380859375
579.0,30.899534225463867,31.80758285522461
580.0,30.71824073791504,31.960512161254883
581.0,30.90264320373535,31.960491180419922
582.0,31.128631591796875,32.274513244628906
583.0,30.957544326782227,32.17454528808594
584.0,30.981983184814453,32.32688522338867
585.0,31.22738265991211,32.31426239013672
586.0,31.166645050048828,32.19731140136719
587.0,31.20157241821289,31.76998519897461
588.0,31.306764602661133,31.663326263427734
589.0,31.335296630859375,31.508119583129883
590.0,31.357440948486328,31.566932678222656
591.0,31.424869537353516,31.554880142211914
592.0,31.476463317871094,31.723121643066406
593.0,31.80121421813965,31.907100677490234
594.0,31.946773529052734,31.815343856811523
595.0,31.94719696044922,31.874330520629883
596.0,32.093894958496094,32.10059356689453
597.0,32.075565338134766,32.05685043334961
598.0,31.716197967529297,32.015750885009766
599.0,31.713546752929688,32.11598205566406
600.0,31.29547882080078,31.908172607421875
601.0,31.336698532104492,31.737241744995117
602.0,31.204423904418945,32.17884063720703
603.0,31.56244659423828,32.10222244262695
604.0,31.5324764251709,31.392345428466797
605.0,31.63934326171875,31.207483291625977
606.0,31.744407653808594,31.350902557373047
607.0,32.045921325683594,31.034427642822266
608.0,31.973548889160156,30.938962936401367
609.0,31.856842041015625,30.685415267944336
610.0,31.94304656982422,30.841869354248047
611.0,31.868858337402344,30.687868118286133
612.0,31.74595832824707,30.698593139648438
613.0,31.390640258789062,30.510051727294922
614.0,31.332130432128906,30.442073822021484
615.0,31.37734603881836,30.535280227661133
616.0,31.362220764160156,30.65786361694336
617.0,31.382976531982422,30.60592269897461
618.0,31.179996490478516,30.713571548461914
619.0,31.210445404052734,31.1083927154541
620.0,31.10348129272461,30.995223999023438
621.0,30.685134887695312,31.033702850341797
622.0,30.74402618408203,31.26963233947754
623.0,31.217445373535156,31.340349197387695
624.0,31.429643630981445,30.98126220703125
625.0,31.643579483032227,30.177587509155273
626.0,31.78595542907715,30.46504783630371
627.0,31.743764877319336,30.55879020690918
628.0,31.268720626831055,29.96078872680664
629.0,31.422119140625,29.450998306274414
630.0,31.910682678222656,30.040184020996094
631.0,31.787792205810547,28.900243759155273
632.0,32.48958969116211,28.645606994628906
633.0,32.363067626953125,29.423105239868164
634.0,33.6286735534668,30.329647064208984
635.0,32.572879791259766,29.879535675048828
636.0,31.08565902709961,29.52716827392578
637.0,29.377429962158203,28.48101043701172
638.0,25.864181518554688,27.830076217651367
639.0,22.999664306640625,26.569904327392578
640.0,21.676475524902344,25.468647003173828
641.0,21.013259887695312,24.642711639404297
642.0,18.469303131103516,26.71076202392578
643.0,18.20075225830078,26.55852699279785
644.0,18.589778900146484,25.640277862548828
645.0,18.76772117614746,25.539958953857422
646.0,18.58487892150879,25.404176712036133
647.0,18.532272338867188,25.441144943237305
648.0,18.6824951171875,25.253128051757812
649.0,18.667762756347656,24.821701049804688
650.0,18.295520782470703,24.872774124145508
651.0,18.418132781982422,24.08336067199707
652.0,18.506404876708984,24.604698181152344
653.0,18.94593620300293,25.258546829223633
654.0,20.773391723632812,25.255355834960938
655.0,20.784807205200195,25.675458908081055
656.0,21.078073501586914,25.915021896362305
657.0,20.971755981445312,25.958419799804688
658.0,21.544910430908203,26.232492446899414
659.0,21.218456268310547,26.033716201782227
660.0,21.1757869720459,26.095613479614258
661.0,21.69727325439453,26.731494903564453
662.0,22.085323333740234,26.354291915893555
663.0,22.74796485900879,26.151845932006836
664.0,24.697734832763672,27.332746505737305
665.0,24.906997680664062,27.313865661621094
666.0,25.765460968017578,28.21244239807129
667.0,29.149917602539062,29.986968994140625
668.0,31.09105682373047,30.69667625427246
669.0,32.219974517822266,30.809715270996094
670.0,32.353782653808594,31.138675689697266
671.0,32.20184326171875,30.701351165771484
672.0,32.15093994140625,30.7202091217041
673.0,32.11477279663086,30.22382926940918
674.0,32.01307678222656,30.186370849609375
675.0,31.914318084716797,30.11661148071289
676.0,31.62997817993164,29.80170440673828
677.0,31.470396041870117,29.88819122314453
678.0,31.123106002807617,29.97787094116211
679.0,31.097631454467773,30.16592788696289
680.0,31.29286766052246,30.624897003173828
681.0,31.729473114013672,30.890968322753906
682.0,31.791763305664062,30.94997787475586
683.0,31.649036407470703,31.090478897094727
684.0,31.5950927734375,31.270776748657227
685.0,31.694639205932617,31.108034133911133
686.0,31.622446060180664,31.15216636657715
687.0,31.405630111694336,31.21691131591797
688.0,31.33496856689453,31.180156707763672
689.0,31.020828247070312,31.140045166015625
690.0,30.561304092407227,31.256851196289062
691.0,30.405263900756836,31.451351165771484
692.0,30.33838653564453,31.570316314697266
693.0,30.19330596923828,31.501922607421875
694.0,30.098085403442383,31.59455108642578
695.0,29.993511199951172,31.735742568969727
696.0,29.74081039428711,31.759611129760742
697.0,29.561281204223633,31.877105712890625
698.0,29.571229934692383,31.961334228515625
